index	scenario_id	compound_id	compound_name	smiles	reduced_smiles	halflife	halflife_unit	halflife_model	halflife_comment	rateconstant	rateconstant_unit	rateconstant_comment	reaction_order	acidity	acidity_unit	temperature	temperature_unit	original_sludge_amount	original_sludge_amount_unit	sludge_retention_time	sludge_retention_time_unit	sludge_retention_time_type	total_suspended_solids_concentration_start	total_suspended_solids_concentration_end	total_suspended_solids_concentration_unit	addition_of_nutrients	biological_treatment_technology	bioreactor_type	bioreactor_value	bioreactor_value_unit	nitrogen_content_type	nitrogen_content_influent	oxygen_demand_type	oxygen_demand_value	oxygen_uptake_rate	oxygen_uptake_rate_unit	phosphorus_content	redox	source_of_liquid_matrix	type_of_addition	type_of_aeration	inoculum_source	location	purpose_of_wwtp	k_combined	k_biomass_corrected	hl_combined	hl_biomass_corrected	log_k_combined	log_k_biomass_corrected	log_hl_combined	log_hl_biomass_corrected
320	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/1f9cb95c-9676-4eaa-a483-1023455e989f	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/723b80bc-6147-4809-a547-120dd2a83105/structure/b33d6975-b42e-4f72-9c5d-04b368c67fd9	Fexofenadine	CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O	CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	12.535	d	TRUE	no comment					6	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.055296943	0.392608295	12.535	1.765492958	-1.257298877	-0.406040529	1.098124338	0.24686599
321	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/bb5debc4-95fe-4d15-9756-6e871d0f8f88	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/723b80bc-6147-4809-a547-120dd2a83105/structure/b33d6975-b42e-4f72-9c5d-04b368c67fd9	Fexofenadine	CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O	CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	16.625	d	TRUE	no comment					8.3	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.041693063	0.025015838	16.625	27.70833333	-1.379936193	-1.601784943	1.220761654	1.442610404
322	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/8440cda6-3ef1-44d8-8ee7-a6209eea255b	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/723b80bc-6147-4809-a547-120dd2a83105/structure/b33d6975-b42e-4f72-9c5d-04b368c67fd9	Fexofenadine	CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O	CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	19.74	d	TRUE	>					5.9	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.021068303	19.74	32.9	-1.454521687	-1.676370437	1.295347148	1.517195898
323	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/e2c024c8-4453-4c6e-a9c4-daa415198310	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/723b80bc-6147-4809-a547-120dd2a83105/structure/b33d6975-b42e-4f72-9c5d-04b368c67fd9	Fexofenadine	CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O	CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	4.365	d	TRUE	no comment					6	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.158796605	1.127455895	4.365	0.614788732	-0.799158787	0.052099562	0.639984248	-0.211274101
324	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/dd298a81-df10-46a4-9eac-98767e26152d	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/de2df07c-1219-41a2-a9a2-26bfa306de1e/structure/ab654f3e-a54f-4bd1-8405-b211617ab9f5	Fingolimod	CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N	CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1	0.05	d	TRUE	<					5.9	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	13.86294361	8.317766167	0.05	0.083333333	1.141855457	0.920006707	-1.301029996	-1.079181246
325	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/37d800b4-355f-46d0-9b74-d80f95f8c7cb	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/de2df07c-1219-41a2-a9a2-26bfa306de1e/structure/ab654f3e-a54f-4bd1-8405-b211617ab9f5	Fingolimod	CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N	CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1	0.05	d	TRUE	<					8.3	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	13.86294361	8.317766167	0.05	0.083333333	1.141855457	0.920006707	-1.301029996	-1.079181246
326	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/62c4428d-c52c-4a82-8465-4403a58f1319	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/3283fe6d-b1ef-4842-a8ba-0df24f86269f/structure/0482eee0-324d-465d-abff-95399b0e264c	Fipronil	C1=C(C(=C(C=C1C(F)(F)F)Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl	N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F	6.73	d	TRUE	no comment					6.8	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.102993638	0.731254826	6.73	0.947887324	-0.987189603	-0.135931254	0.828015064	-0.023243284
327	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/020c7d4e-5816-4db4-b87c-65c332d902ab	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/3283fe6d-b1ef-4842-a8ba-0df24f86269f/structure/0482eee0-324d-465d-abff-95399b0e264c	Fipronil	C1=C(C(=C(C=C1C(F)(F)F)Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl	N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F	10.15	d	TRUE	no comment					8.3	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.068290363	0.040974218	10.15	16.91666667	-1.165640581	-1.387489331	1.006466042	1.228314792
328	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/1bfa334e-7237-42ea-b2b0-7e0272d2c57c	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/3283fe6d-b1ef-4842-a8ba-0df24f86269f/structure/0482eee0-324d-465d-abff-95399b0e264c	Fipronil	C1=C(C(=C(C=C1C(F)(F)F)Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl	N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F	19.74	d	TRUE	>					5.9	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.021068303	19.74	32.9	-1.454521687	-1.676370437	1.295347148	1.517195898
329	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/74473e6a-ac87-42a4-b835-df972072e3b6	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/3283fe6d-b1ef-4842-a8ba-0df24f86269f/structure/0482eee0-324d-465d-abff-95399b0e264c	Fipronil	C1=C(C(=C(C=C1C(F)(F)F)Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl	N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F	14.99	d	TRUE	no comment					6	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.046240639	0.328308538	14.99	2.111267606	-1.334976172	-0.483717823	1.175801633	0.324543284
330	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/4123c530-9753-4ed2-ab25-e576fce7df34	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/22f208f3-ac73-477d-9299-bb6a90297cbc/structure/44e0ea3d-90b3-42dd-9e76-ca2d3c9a4636	Florasulam	COC1=NC=C(C2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3F)F)F	COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12	8.01	d	TRUE	no comment					6.8	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.086535229	0.614400123	8.01	1.128169014	-1.062807055	-0.211548706	0.903632516	0.052374167
331	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/06fcae77-84b4-4d28-be34-3b7154de67b2	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/22f208f3-ac73-477d-9299-bb6a90297cbc/structure/44e0ea3d-90b3-42dd-9e76-ca2d3c9a4636	Florasulam	COC1=NC=C(C2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3F)F)F	COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12	19.74	d	TRUE	>					8.3	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.021068303	19.74	32.9	-1.454521687	-1.676370437	1.295347148	1.517195898
332	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/98ef87cc-2ea5-444d-9980-5d2a850d2ce2	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/22f208f3-ac73-477d-9299-bb6a90297cbc/structure/44e0ea3d-90b3-42dd-9e76-ca2d3c9a4636	Florasulam	COC1=NC=C(C2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3F)F)F	COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12	9.91	d	TRUE	no comment					6	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.069944216	0.496603934	9.91	1.395774648	-1.155248193	-0.303989845	0.996073654	0.144815306
333	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/5e6cf0c1-3cc7-490f-8382-f79e5b2521ea	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/22f208f3-ac73-477d-9299-bb6a90297cbc/structure/44e0ea3d-90b3-42dd-9e76-ca2d3c9a4636	Florasulam	COC1=NC=C(C2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3F)F)F	COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12	19.74	d	TRUE	>					5.9	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.021068303	19.74	32.9	-1.454521687	-1.676370437	1.295347148	1.517195898
334	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/dadf8d13-a698-45d1-92bd-c61880a2da43	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/49acd89c-2516-402d-874c-5f4875699910/structure/5473bfa7-f522-4ac3-bac1-dbfd32c7fc55	Fluopyram	C1=CC(=C(C=C1)C(F)(F)F)C(=O)NCCC2=NC=C(C=C2Cl)C(F)(F)F	O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F	14.35	d	TRUE	no comment					6.8	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.048302939	0.34295087	14.35	2.021126761	-1.31602644	-0.464768091	1.156851901	0.305593552
335	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/21c4bf7e-094a-4318-ac77-bb736e5a9af9	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/49acd89c-2516-402d-874c-5f4875699910/structure/5473bfa7-f522-4ac3-bac1-dbfd32c7fc55	Fluopyram	C1=CC(=C(C=C1)C(F)(F)F)C(=O)NCCC2=NC=C(C=C2Cl)C(F)(F)F	O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F	19.74	d	TRUE	>					8.3	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.021068303	19.74	32.9	-1.454521687	-1.676370437	1.295347148	1.517195898
336	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/5efd1a71-4e9e-4955-a0b4-ac52ce8a392d	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/49acd89c-2516-402d-874c-5f4875699910/structure/5473bfa7-f522-4ac3-bac1-dbfd32c7fc55	Fluopyram	C1=CC(=C(C=C1)C(F)(F)F)C(=O)NCCC2=NC=C(C=C2Cl)C(F)(F)F	O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F	19.74	d	TRUE	>					6	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.249308256	19.74	2.78028169	-1.454521687	-0.603263339	1.295347148	0.4440888
337	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/4832ae82-5f75-469b-a5dc-9e2281ce012e	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/49acd89c-2516-402d-874c-5f4875699910/structure/5473bfa7-f522-4ac3-bac1-dbfd32c7fc55	Fluopyram	C1=CC(=C(C=C1)C(F)(F)F)C(=O)NCCC2=NC=C(C=C2Cl)C(F)(F)F	O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F	19.74	d	TRUE	>					5.9	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.021068303	19.74	32.9	-1.454521687	-1.676370437	1.295347148	1.517195898
338	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/2e29a642-92d1-48bf-a1d4-3f83724ab1f8	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/6bfaaa8c-6271-4ca3-bbc1-fbabd2906de5/structure/58ddfa99-1847-403b-a0c9-5e18eaaa501d	Flupyradifurone	C1=C(C=NC(=C1)Cl)CN(CC(F)F)C2=CC(=O)OC2	O=C1C=C(N(Cc2ccc(Cl)nc2)CC(F)F)CO1	10.295	d	TRUE	no comment					6.8	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.067328527	0.478032538	10.295	1.45	-1.17180089	-0.320542541	1.012626351	0.161368002
339	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/ff05334c-426e-44cb-a4fe-2de772c256c0	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/6bfaaa8c-6271-4ca3-bbc1-fbabd2906de5/structure/58ddfa99-1847-403b-a0c9-5e18eaaa501d	Flupyradifurone	C1=C(C=NC(=C1)Cl)CN(CC(F)F)C2=CC(=O)OC2	O=C1C=C(N(Cc2ccc(Cl)nc2)CC(F)F)CO1	19.74	d	TRUE	>					5.9	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.021068303	19.74	32.9	-1.454521687	-1.676370437	1.295347148	1.517195898
340	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/27c24ef9-f183-41ee-84ea-543c11e555d8	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/6bfaaa8c-6271-4ca3-bbc1-fbabd2906de5/structure/58ddfa99-1847-403b-a0c9-5e18eaaa501d	Flupyradifurone	C1=C(C=NC(=C1)Cl)CN(CC(F)F)C2=CC(=O)OC2	O=C1C=C(N(Cc2ccc(Cl)nc2)CC(F)F)CO1	19.74	d	TRUE	>					6	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.249308256	19.74	2.78028169	-1.454521687	-0.603263339	1.295347148	0.4440888
341	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/402a8100-d897-463c-bfef-8c36359a81c1	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/6bfaaa8c-6271-4ca3-bbc1-fbabd2906de5/structure/58ddfa99-1847-403b-a0c9-5e18eaaa501d	Flupyradifurone	C1=C(C=NC(=C1)Cl)CN(CC(F)F)C2=CC(=O)OC2	O=C1C=C(N(Cc2ccc(Cl)nc2)CC(F)F)CO1	19.74	d	TRUE	>					8.3	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.021068303	19.74	32.9	-1.454521687	-1.676370437	1.295347148	1.517195898
342	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/d4df7437-5607-49b3-8397-e30b6af6e12d	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/9f5f1e94-b3fe-42ed-9ff8-5131b6b6ee8e/structure/7452cb08-5608-47d7-a72c-015426099dfa	Hydrochlorothiazide	C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NCN2	NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O	19.74	d	TRUE	>					8.3	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.021068303	19.74	32.9	-1.454521687	-1.676370437	1.295347148	1.517195898
343	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/0e1891a1-afce-4005-8633-1f289caaea63	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/9f5f1e94-b3fe-42ed-9ff8-5131b6b6ee8e/structure/7452cb08-5608-47d7-a72c-015426099dfa	Hydrochlorothiazide	C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NCN2	NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O	19.74	d	TRUE	>					6	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.249308256	19.74	2.78028169	-1.454521687	-0.603263339	1.295347148	0.4440888
344	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/34ee383f-ad5b-42d8-8e13-7fad80ab4695	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/9f5f1e94-b3fe-42ed-9ff8-5131b6b6ee8e/structure/7452cb08-5608-47d7-a72c-015426099dfa	Hydrochlorothiazide	C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NCN2	NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O	19.74	d	TRUE	>					5.9	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.021068303	19.74	32.9	-1.454521687	-1.676370437	1.295347148	1.517195898
345	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/5ca65ee1-ed2b-4936-960a-61d23451efaa	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/9f5f1e94-b3fe-42ed-9ff8-5131b6b6ee8e/structure/7452cb08-5608-47d7-a72c-015426099dfa	Hydrochlorothiazide	C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NCN2	NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O	16.345	d	TRUE	no comment					6.8	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.042407292	0.30109177	16.345	2.302112676	-1.372559464	-0.521301115	1.213384925	0.362126576
346	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/0cfb5edd-529b-4dcd-a3ba-dca87a174129	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/2ca51945-7a9f-4e80-bbcd-520916de7906/structure/e1712034-d419-46e2-9a1c-319a5de19dd9	Imidacloprid	C1=C(C=NC(=C1)Cl)CN2CCNC2=N[N+](=O)[O-]	O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1	19.74	d	TRUE	>					8.3	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.021068303	19.74	32.9	-1.454521687	-1.676370437	1.295347148	1.517195898
347	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/d5a68392-39e9-49cc-85fc-937886dfd190	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/2ca51945-7a9f-4e80-bbcd-520916de7906/structure/e1712034-d419-46e2-9a1c-319a5de19dd9	Imidacloprid	C1=C(C=NC(=C1)Cl)CN2CCNC2=N[N+](=O)[O-]	O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1	19.74	d	TRUE	>					5.9	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.021068303	19.74	32.9	-1.454521687	-1.676370437	1.295347148	1.517195898
348	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/17f26d0b-b133-4f7f-8574-b3175ba4022f	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/2ca51945-7a9f-4e80-bbcd-520916de7906/structure/e1712034-d419-46e2-9a1c-319a5de19dd9	Imidacloprid	C1=C(C=NC(=C1)Cl)CN2CCNC2=N[N+](=O)[O-]	O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1	19.74	d	TRUE	>					6.8	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.249308256	19.74	2.78028169	-1.454521687	-0.603263339	1.295347148	0.4440888
349	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/df80aa83-d1f9-4aa4-b348-bdaa4567839e	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/2ca51945-7a9f-4e80-bbcd-520916de7906/structure/e1712034-d419-46e2-9a1c-319a5de19dd9	Imidacloprid	C1=C(C=NC(=C1)Cl)CN2CCNC2=N[N+](=O)[O-]	O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1	19.74	d	TRUE	>					6	pH			50	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.249308256	19.74	2.78028169	-1.454521687	-0.603263339	1.295347148	0.4440888
350	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/894c6166-543a-4c3d-b1d0-feef5c221f70	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/79559a96-f177-4a92-9382-8dd36663d3c6/structure/f3e8d5a1-a8de-488a-ac57-97bfed7e5542	Irbesartan	CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=C(C=CC=C4)C5=NNN=N5	CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	19.74	d	TRUE	>					5.9	pH			50	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.035113839	0.021068303	19.74	32.9	-1.454521687	-1.676370437	1.295347148	1.517195898
